2026-04-03 17:16:50,129 - SovereignHub - INFO - Loading TimesFM Foundation Model from models/timesfm...
2026-04-03 17:17:10,327 - SovereignHub - INFO - Foundation Consensus: TimesFM-2.5 Nodes active.
2026-04-03 17:17:55,003 - SovereignHub - INFO - Loading TimesFM Foundation Model from models/timesfm...
2026-04-03 17:18:14,728 - SovereignHub - INFO - Foundation Consensus: TimesFM-2.5 Nodes active.
2026-04-03 17:18:14,939 - SovereignHub - INFO - Sovereign Hub v4.0 Initialized.
2026-04-03 17:18:14,939 - SovereignHub - INFO - ================================================================================
2026-04-03 17:18:14,939 - SovereignHub - INFO -   SOVEREIGN JUDGE MASTER v4.0: THE PROFESSIONAL FORENSIC HUB
2026-04-03 17:18:14,940 - SovereignHub - INFO - ================================================================================
2026-04-03 17:18:14,940 - SovereignHub - INFO - Phase Omega: Initiating Hyper-Recursion (Depth: 100)...
2026-04-03 17:18:27,513 - SovereignHub - INFO - Iteration 10: Symmetry Score 99.02%...
2026-04-03 17:18:35,651 - SovereignHub - INFO - Iteration 20: Symmetry Score 99.02%...
2026-04-03 17:18:45,582 - SovereignHub - INFO - Iteration 30: Symmetry Score 99.02%...
2026-04-03 17:18:55,598 - SovereignHub - INFO - Iteration 40: Symmetry Score 99.02%...
2026-04-03 17:19:04,190 - SovereignHub - INFO - Iteration 50: Symmetry Score 99.02%...
2026-04-03 17:19:13,509 - SovereignHub - INFO - Iteration 60: Symmetry Score 99.02%...
2026-04-03 17:19:22,967 - SovereignHub - INFO - Iteration 70: Symmetry Score 99.02%...
2026-04-03 17:19:31,555 - SovereignHub - INFO - Iteration 80: Symmetry Score 99.02%...
2026-04-03 17:19:39,517 - SovereignHub - INFO - Iteration 90: Symmetry Score 99.02%...
2026-04-03 17:19:48,800 - SovereignHub - INFO - Iteration 100: Symmetry Score 99.02%...
2026-04-03 17:19:48,800 - SovereignHub - INFO - Final Conclusion: Universal Constant successfully back-propagated.
2026-04-03 17:19:48,800 - SovereignHub - INFO - Phase Sigma: Performing 'Universal Symmetry Scan' (Fridays)...
2026-04-03 19:14:22,286 - SovereignHub - DEBUG - GUR Node (1988-06-10, Friday) with Offset 0: 3
2026-04-03 19:14:22,287 - SovereignHub - DEBUG - GUR Node (1988-06-17, Friday) with Offset 0: 5
2026-04-03 19:14:22,287 - SovereignHub - DEBUG - GUR Node (1988-06-24, Friday) with Offset 0: 7
2026-04-03 19:14:22,287 - SovereignHub - DEBUG - GUR Node (1988-07-01, Friday) with Offset 0: 2
2026-04-03 19:14:22,287 - SovereignHub - DEBUG - GUR Node (1988-07-08, Friday) with Offset 0: 4
2026-04-03 19:14:22,288 - SovereignHub - DEBUG - GUR Node (1988-07-15, Friday) with Offset 0: 6
2026-04-03 19:14:22,288 - SovereignHub - DEBUG - GUR Node (1988-07-22, Friday) with Offset 0: 8
2026-04-03 19:14:22,288 - SovereignHub - DEBUG - GUR Node (1988-07-29, Friday) with Offset 0: 1
2026-04-03 19:14:22,288 - SovereignHub - DEBUG - GUR Node (1988-08-05, Friday) with Offset 0: 6
2026-04-03 19:14:22,289 - SovereignHub - DEBUG - GUR Node (1988-08-12, Friday) with Offset 0: 8
2026-04-03 19:14:22,289 - SovereignHub - DEBUG - GUR Node (1988-08-19, Friday) with Offset 0: 1
2026-04-03 19:14:22,289 - SovereignHub - DEBUG - GUR Node (1988-09-02, Friday) with Offset 0: 8
2026-04-03 19:14:22,290 - SovereignHub - DEBUG - GUR Node (1988-09-09, Friday) with Offset 0: 1
2026-04-03 19:14:22,290 - SovereignHub - DEBUG - GUR Node (1988-09-16, Friday) with Offset 0: 3
2026-04-03 19:14:22,290 - SovereignHub - DEBUG - GUR Node (1988-09-23, Friday) with Offset 0: 5
2026-04-03 19:14:22,290 - SovereignHub - DEBUG - GUR Node (1988-09-30, Friday) with Offset 0: 7
2026-04-03 19:14:22,291 - SovereignHub - DEBUG - GUR Node (1988-10-07, Friday) with Offset 0: 2
2026-04-03 19:14:22,291 - SovereignHub - DEBUG - GUR Node (1988-10-21, Friday) with Offset 0: 6
2026-04-03 19:14:22,291 - SovereignHub - DEBUG - GUR Node (1988-10-28, Friday) with Offset 0: 8
2026-04-03 19:14:22,291 - SovereignHub - DEBUG - GUR Node (1988-11-04, Friday) with Offset 0: 4
2026-04-03 19:14:22,292 - SovereignHub - DEBUG - GUR Node (1988-11-18, Friday) with Offset 0: 8
2026-04-03 19:14:22,292 - SovereignHub - DEBUG - GUR Node (1988-11-25, Friday) with Offset 0: 1
2026-04-03 19:14:22,292 - SovereignHub - DEBUG - GUR Node (1988-12-02, Friday) with Offset 0: 5
2026-04-03 19:14:22,292 - SovereignHub - DEBUG - GUR Node (1988-12-09, Friday) with Offset 0: 7
2026-04-03 19:14:22,293 - SovereignHub - DEBUG - GUR Node (1988-12-16, Friday) with Offset 0: 0
2026-04-03 19:14:22,293 - SovereignHub - DEBUG - GUR Node (1988-12-23, Friday) with Offset 0: 2
2026-04-03 19:14:22,293 - SovereignHub - DEBUG - GUR Node (1988-12-30, Friday) with Offset 0: 4
2026-04-03 19:14:22,293 - SovereignHub - DEBUG - GUR Node (1989-01-06, Friday) with Offset 0: 2
2026-04-03 19:14:22,294 - SovereignHub - DEBUG - GUR Node (1989-01-13, Friday) with Offset 0: 4
2026-04-03 19:14:22,294 - SovereignHub - DEBUG - GUR Node (1989-01-20, Friday) with Offset 0: 6
2026-04-03 19:14:22,294 - SovereignHub - DEBUG - GUR Node (1989-01-27, Friday) with Offset 0: 8
2026-04-03 19:14:22,295 - SovereignHub - DEBUG - GUR Node (1989-02-03, Friday) with Offset 0: 4
2026-04-03 19:14:22,295 - SovereignHub - DEBUG - GUR Node (1989-02-10, Friday) with Offset 0: 6
2026-04-03 19:14:22,295 - SovereignHub - DEBUG - GUR Node (1989-02-17, Friday) with Offset 0: 8
2026-04-03 19:14:22,295 - SovereignHub - DEBUG - GUR Node (1989-02-24, Friday) with Offset 0: 1
2026-04-03 19:14:22,296 - SovereignHub - DEBUG - GUR Node (1989-03-03, Friday) with Offset 0: 3
2026-04-03 19:14:22,296 - SovereignHub - DEBUG - GUR Node (1989-03-10, Friday) with Offset 0: 5
2026-04-03 19:14:22,296 - SovereignHub - DEBUG - GUR Node (1989-03-17, Friday) with Offset 0: 7
2026-04-03 19:14:22,297 - SovereignHub - DEBUG - GUR Node (1989-03-31, Friday) with Offset 0: 2
2026-04-03 19:14:22,297 - SovereignHub - DEBUG - GUR Node (1989-04-07, Friday) with Offset 0: 7
2026-04-03 19:14:22,298 - SovereignHub - DEBUG - GUR Node (1989-04-14, Friday) with Offset 0: 0
2026-04-03 19:14:22,299 - SovereignHub - DEBUG - GUR Node (1989-04-21, Friday) with Offset 0: 2
2026-04-03 19:14:22,299 - SovereignHub - DEBUG - GUR Node (1989-04-28, Friday) with Offset 0: 4
2026-04-03 19:14:22,300 - SovereignHub - DEBUG - GUR Node (1989-05-05, Friday) with Offset 0: 8
2026-04-03 19:14:22,300 - SovereignHub - DEBUG - GUR Node (1989-05-12, Friday) with Offset 0: 1
2026-04-03 19:14:22,301 - SovereignHub - DEBUG - GUR Node (1989-05-19, Friday) with Offset 0: 3
2026-04-03 19:14:22,301 - SovereignHub - DEBUG - GUR Node (1989-05-26, Friday) with Offset 0: 5
2026-04-03 19:14:22,301 - SovereignHub - DEBUG - GUR Node (1989-06-02, Friday) with Offset 0: 1
2026-04-03 19:14:22,302 - SovereignHub - DEBUG - GUR Node (1989-06-09, Friday) with Offset 0: 3
2026-04-03 19:14:22,303 - SovereignHub - DEBUG - GUR Node (1989-06-16, Friday) with Offset 0: 5
2026-04-03 19:14:22,304 - SovereignHub - DEBUG - GUR Node (1989-06-23, Friday) with Offset 0: 7
2026-04-03 19:14:22,304 - SovereignHub - DEBUG - GUR Node (1989-06-30, Friday) with Offset 0: 0
2026-04-03 19:14:22,305 - SovereignHub - DEBUG - GUR Node (1989-07-07, Friday) with Offset 0: 4
2026-04-03 19:14:22,305 - SovereignHub - DEBUG - GUR Node (1989-07-14, Friday) with Offset 0: 6
2026-04-03 19:14:22,305 - SovereignHub - DEBUG - GUR Node (1989-07-21, Friday) with Offset 0: 8
2026-04-03 19:14:22,306 - SovereignHub - DEBUG - GUR Node (1989-07-28, Friday) with Offset 0: 1
2026-04-03 19:14:22,307 - SovereignHub - DEBUG - GUR Node (1989-08-04, Friday) with Offset 0: 6
2026-04-03 19:14:22,308 - SovereignHub - DEBUG - GUR Node (1989-08-11, Friday) with Offset 0: 8
2026-04-03 19:14:22,309 - SovereignHub - DEBUG - GUR Node (1989-08-18, Friday) with Offset 0: 1
2026-04-03 19:14:22,310 - SovereignHub - DEBUG - GUR Node (1989-08-25, Friday) with Offset 0: 3
2026-04-03 19:14:22,310 - SovereignHub - DEBUG - GUR Node (1989-09-08, Friday) with Offset 0: 1
2026-04-03 19:14:22,311 - SovereignHub - DEBUG - GUR Node (1989-09-15, Friday) with Offset 0: 3
2026-04-03 19:14:22,311 - SovereignHub - DEBUG - GUR Node (1989-09-22, Friday) with Offset 0: 5
2026-04-03 19:14:22,312 - SovereignHub - DEBUG - GUR Node (1989-09-29, Friday) with Offset 0: 7
2026-04-03 19:14:22,312 - SovereignHub - DEBUG - GUR Node (1989-10-06, Friday) with Offset 0: 2
2026-04-03 19:14:22,313 - SovereignHub - DEBUG - GUR Node (1989-10-13, Friday) with Offset 0: 4
2026-04-03 19:14:22,315 - SovereignHub - DEBUG - GUR Node (1989-10-20, Friday) with Offset 0: 6
2026-04-03 19:14:22,316 - SovereignHub - DEBUG - GUR Node (1989-10-27, Friday) with Offset 0: 8
2026-04-03 19:14:22,317 - SovereignHub - DEBUG - GUR Node (1989-11-03, Friday) with Offset 0: 4
2026-04-03 19:14:22,317 - SovereignHub - DEBUG - GUR Node (1989-11-10, Friday) with Offset 0: 6
2026-04-03 19:14:22,318 - SovereignHub - DEBUG - GUR Node (1989-11-17, Friday) with Offset 0: 8
2026-04-03 19:14:22,318 - SovereignHub - DEBUG - GUR Node (1989-11-24, Friday) with Offset 0: 1
2026-04-03 19:14:22,318 - SovereignHub - DEBUG - GUR Node (1989-12-01, Friday) with Offset 0: 5
2026-04-03 19:14:22,318 - SovereignHub - DEBUG - GUR Node (1989-12-08, Friday) with Offset 0: 7
2026-04-03 19:14:22,319 - SovereignHub - DEBUG - GUR Node (1989-12-15, Friday) with Offset 0: 0
2026-04-03 19:14:22,319 - SovereignHub - DEBUG - GUR Node (1989-12-22, Friday) with Offset 0: 2
2026-04-03 19:14:22,320 - SovereignHub - DEBUG - GUR Node (1989-12-29, Friday) with Offset 0: 4
2026-04-03 19:14:22,320 - SovereignHub - DEBUG - GUR Node (1990-01-05, Friday) with Offset 0: 2
2026-04-03 19:14:22,320 - SovereignHub - DEBUG - GUR Node (1990-01-12, Friday) with Offset 0: 4
2026-04-03 19:14:22,320 - SovereignHub - DEBUG - GUR Node (1990-01-19, Friday) with Offset 0: 6
2026-04-03 19:14:22,321 - SovereignHub - DEBUG - GUR Node (1990-01-26, Friday) with Offset 0: 8
2026-04-03 19:14:22,321 - SovereignHub - DEBUG - GUR Node (1990-02-02, Friday) with Offset 0: 4
2026-04-03 19:14:22,321 - SovereignHub - DEBUG - GUR Node (1990-02-09, Friday) with Offset 0: 6
2026-04-03 19:14:22,322 - SovereignHub - DEBUG - GUR Node (1990-02-16, Friday) with Offset 0: 8
2026-04-03 19:14:22,322 - SovereignHub - DEBUG - GUR Node (1990-02-23, Friday) with Offset 0: 1
2026-04-03 19:14:22,322 - SovereignHub - DEBUG - GUR Node (1990-03-02, Friday) with Offset 0: 3
2026-04-03 19:14:22,322 - SovereignHub - DEBUG - GUR Node (1990-03-09, Friday) with Offset 0: 5
2026-04-03 19:14:22,323 - SovereignHub - DEBUG - GUR Node (1990-03-16, Friday) with Offset 0: 7
2026-04-03 19:14:22,323 - SovereignHub - DEBUG - GUR Node (1990-03-23, Friday) with Offset 0: 0
2026-04-03 19:14:22,324 - SovereignHub - DEBUG - GUR Node (1990-03-30, Friday) with Offset 0: 2
2026-04-03 19:14:22,325 - SovereignHub - DEBUG - GUR Node (1990-04-06, Friday) with Offset 0: 7
2026-04-03 19:14:22,325 - SovereignHub - DEBUG - GUR Node (1990-04-13, Friday) with Offset 0: 0
2026-04-03 19:14:22,325 - SovereignHub - DEBUG - GUR Node (1990-04-20, Friday) with Offset 0: 2
2026-04-03 19:14:22,326 - SovereignHub - DEBUG - GUR Node (1990-04-27, Friday) with Offset 0: 4
2026-04-03 19:14:22,326 - SovereignHub - DEBUG - GUR Node (1990-05-04, Friday) with Offset 0: 8
2026-04-03 19:14:22,326 - SovereignHub - DEBUG - GUR Node (1990-05-11, Friday) with Offset 0: 1
2026-04-03 19:14:22,327 - SovereignHub - DEBUG - GUR Node (1990-05-18, Friday) with Offset 0: 3
2026-04-03 19:14:22,327 - SovereignHub - DEBUG - GUR Node (1990-05-25, Friday) with Offset 0: 5
2026-04-03 19:14:22,327 - SovereignHub - DEBUG - GUR Node (1990-06-01, Friday) with Offset 0: 1
2026-04-03 19:14:22,327 - SovereignHub - DEBUG - GUR Node (1990-06-08, Friday) with Offset 0: 3
2026-04-03 19:14:22,328 - SovereignHub - DEBUG - GUR Node (1990-06-15, Friday) with Offset 0: 5
2026-04-03 19:14:22,328 - SovereignHub - DEBUG - GUR Node (1990-06-22, Friday) with Offset 0: 7
2026-04-03 19:14:22,328 - SovereignHub - DEBUG - GUR Node (1990-06-29, Friday) with Offset 0: 0
2026-04-03 19:14:22,329 - SovereignHub - DEBUG - GUR Node (1990-07-13, Friday) with Offset 0: 6
2026-04-03 19:14:22,329 - SovereignHub - DEBUG - GUR Node (1990-07-20, Friday) with Offset 0: 8
2026-04-03 19:14:22,329 - SovereignHub - DEBUG - GUR Node (1990-07-27, Friday) with Offset 0: 1
2026-04-03 19:14:22,330 - SovereignHub - DEBUG - GUR Node (1990-08-03, Friday) with Offset 0: 6
2026-04-03 19:14:22,331 - SovereignHub - DEBUG - GUR Node (1990-08-10, Friday) with Offset 0: 8
2026-04-03 19:14:22,332 - SovereignHub - DEBUG - GUR Node (1990-08-31, Friday) with Offset 0: 5
2026-04-03 19:14:22,332 - SovereignHub - DEBUG - GUR Node (1990-09-07, Friday) with Offset 0: 1
2026-04-03 19:14:22,333 - SovereignHub - DEBUG - GUR Node (1990-09-14, Friday) with Offset 0: 3
2026-04-03 19:14:22,333 - SovereignHub - DEBUG - GUR Node (1990-09-21, Friday) with Offset 0: 5
2026-04-03 19:14:22,333 - SovereignHub - DEBUG - GUR Node (1990-09-28, Friday) with Offset 0: 7
2026-04-03 19:14:22,334 - SovereignHub - DEBUG - GUR Node (1990-10-12, Friday) with Offset 0: 4
2026-04-03 19:14:22,334 - SovereignHub - DEBUG - GUR Node (1990-11-02, Friday) with Offset 0: 4
2026-04-03 19:14:22,334 - SovereignHub - DEBUG - GUR Node (1990-11-09, Friday) with Offset 0: 6
2026-04-03 19:14:22,335 - SovereignHub - DEBUG - GUR Node (1990-11-16, Friday) with Offset 0: 8
2026-04-03 19:14:22,335 - SovereignHub - DEBUG - GUR Node (1990-11-23, Friday) with Offset 0: 1
2026-04-03 19:14:22,335 - SovereignHub - DEBUG - GUR Node (1990-11-30, Friday) with Offset 0: 3
2026-04-03 19:14:22,335 - SovereignHub - DEBUG - GUR Node (1990-12-07, Friday) with Offset 0: 7
2026-04-03 19:14:22,336 - SovereignHub - DEBUG - GUR Node (1990-12-14, Friday) with Offset 0: 0
2026-04-03 19:14:22,336 - SovereignHub - DEBUG - GUR Node (1990-12-21, Friday) with Offset 0: 2
2026-04-03 19:14:22,337 - SovereignHub - DEBUG - GUR Node (1990-12-28, Friday) with Offset 0: 4
2026-04-03 19:14:22,338 - SovereignHub - DEBUG - GUR Node (1991-01-04, Friday) with Offset 0: 2
2026-04-03 19:14:22,338 - SovereignHub - DEBUG - GUR Node (1991-01-11, Friday) with Offset 0: 4
2026-04-03 19:14:22,338 - SovereignHub - DEBUG - GUR Node (1991-01-18, Friday) with Offset 0: 6
2026-04-03 19:14:22,339 - SovereignHub - DEBUG - GUR Node (1991-01-25, Friday) with Offset 0: 8
2026-04-03 19:14:22,339 - SovereignHub - DEBUG - GUR Node (1991-02-01, Friday) with Offset 0: 4
2026-04-03 19:14:22,339 - SovereignHub - DEBUG - GUR Node (1991-02-08, Friday) with Offset 0: 6
2026-04-03 19:14:22,339 - SovereignHub - DEBUG - GUR Node (1991-02-15, Friday) with Offset 0: 8
2026-04-03 19:14:22,340 - SovereignHub - DEBUG - GUR Node (1991-02-22, Friday) with Offset 0: 1
2026-04-03 19:14:22,340 - SovereignHub - DEBUG - GUR Node (1991-03-01, Friday) with Offset 0: 3
2026-04-03 19:14:22,340 - SovereignHub - DEBUG - GUR Node (1991-03-08, Friday) with Offset 0: 5
2026-04-03 19:14:22,341 - SovereignHub - DEBUG - GUR Node (1991-03-15, Friday) with Offset 0: 7
2026-04-03 19:14:22,341 - SovereignHub - DEBUG - GUR Node (1991-03-22, Friday) with Offset 0: 0
2026-04-03 19:14:22,341 - SovereignHub - DEBUG - GUR Node (1991-03-29, Friday) with Offset 0: 2
2026-04-03 19:14:22,341 - SovereignHub - DEBUG - GUR Node (1991-04-05, Friday) with Offset 0: 7
2026-04-03 19:14:22,342 - SovereignHub - DEBUG - GUR Node (1991-04-12, Friday) with Offset 0: 0
2026-04-03 19:14:22,342 - SovereignHub - DEBUG - GUR Node (1991-04-26, Friday) with Offset 0: 4
2026-04-03 19:14:22,342 - SovereignHub - DEBUG - GUR Node (1991-05-10, Friday) with Offset 0: 1
2026-04-03 19:14:22,343 - SovereignHub - DEBUG - GUR Node (1991-05-31, Friday) with Offset 0: 7
2026-04-03 19:14:22,343 - SovereignHub - DEBUG - GUR Node (1991-06-07, Friday) with Offset 0: 3
2026-04-03 19:14:22,343 - SovereignHub - DEBUG - GUR Node (1991-06-14, Friday) with Offset 0: 5
2026-04-03 19:14:22,344 - SovereignHub - DEBUG - GUR Node (1991-06-21, Friday) with Offset 0: 7
2026-04-03 19:14:22,344 - SovereignHub - DEBUG - GUR Node (1991-06-28, Friday) with Offset 0: 0
2026-04-03 19:14:22,344 - SovereignHub - DEBUG - GUR Node (1991-07-05, Friday) with Offset 0: 4
2026-04-03 19:14:22,344 - SovereignHub - DEBUG - GUR Node (1991-07-12, Friday) with Offset 0: 6
2026-04-03 19:14:22,345 - SovereignHub - DEBUG - GUR Node (1991-07-19, Friday) with Offset 0: 8
2026-04-03 19:14:22,345 - SovereignHub - DEBUG - GUR Node (1991-07-26, Friday) with Offset 0: 1
2026-04-03 19:14:22,345 - SovereignHub - DEBUG - GUR Node (1991-08-02, Friday) with Offset 0: 6
2026-04-03 19:14:22,346 - SovereignHub - DEBUG - GUR Node (1991-08-09, Friday) with Offset 0: 8
2026-04-03 19:14:22,346 - SovereignHub - DEBUG - GUR Node (1991-08-16, Friday) with Offset 0: 1
2026-04-03 19:14:22,347 - SovereignHub - DEBUG - GUR Node (1991-08-23, Friday) with Offset 0: 3
2026-04-03 19:14:22,347 - SovereignHub - DEBUG - GUR Node (1991-08-30, Friday) with Offset 0: 5
2026-04-03 19:14:22,348 - SovereignHub - DEBUG - GUR Node (1991-09-06, Friday) with Offset 0: 1
2026-04-03 19:14:22,348 - SovereignHub - DEBUG - GUR Node (1991-09-20, Friday) with Offset 0: 5
2026-04-03 19:14:22,349 - SovereignHub - DEBUG - GUR Node (1991-09-27, Friday) with Offset 0: 7
2026-04-03 19:14:22,349 - SovereignHub - DEBUG - GUR Node (1991-10-04, Friday) with Offset 0: 2
2026-04-03 19:14:22,349 - SovereignHub - DEBUG - GUR Node (1991-10-11, Friday) with Offset 0: 4
2026-04-03 19:14:22,350 - SovereignHub - DEBUG - GUR Node (1991-10-18, Friday) with Offset 0: 6
2026-04-03 19:14:22,350 - SovereignHub - DEBUG - GUR Node (1991-10-25, Friday) with Offset 0: 8
2026-04-03 19:14:22,350 - SovereignHub - DEBUG - GUR Node (1991-11-01, Friday) with Offset 0: 4
2026-04-03 19:14:22,351 - SovereignHub - DEBUG - GUR Node (1991-11-15, Friday) with Offset 0: 8
2026-04-03 19:14:22,351 - SovereignHub - DEBUG - GUR Node (1991-11-22, Friday) with Offset 0: 1
2026-04-03 19:14:22,351 - SovereignHub - DEBUG - GUR Node (1991-11-29, Friday) with Offset 0: 3
2026-04-03 19:14:22,351 - SovereignHub - DEBUG - GUR Node (1991-12-06, Friday) with Offset 0: 7
2026-04-03 19:14:22,352 - SovereignHub - DEBUG - GUR Node (1991-12-20, Friday) with Offset 0: 2
2026-04-03 19:14:22,353 - SovereignHub - DEBUG - GUR Node (1991-12-27, Friday) with Offset 0: 4
2026-04-03 19:14:22,353 - SovereignHub - DEBUG - GUR Node (1992-01-10, Friday) with Offset 0: 4
2026-04-03 19:14:22,354 - SovereignHub - DEBUG - GUR Node (1992-01-17, Friday) with Offset 0: 6
2026-04-03 19:14:22,354 - SovereignHub - DEBUG - GUR Node (1992-01-24, Friday) with Offset 0: 8
2026-04-03 19:14:22,354 - SovereignHub - DEBUG - GUR Node (1992-01-31, Friday) with Offset 0: 1
2026-04-03 19:14:22,355 - SovereignHub - DEBUG - GUR Node (1992-02-07, Friday) with Offset 0: 6
2026-04-03 19:14:22,355 - SovereignHub - DEBUG - GUR Node (1992-02-14, Friday) with Offset 0: 8
2026-04-03 19:14:22,355 - SovereignHub - DEBUG - GUR Node (1992-02-21, Friday) with Offset 0: 1
2026-04-03 19:14:22,355 - SovereignHub - DEBUG - GUR Node (1992-02-28, Friday) with Offset 0: 3
2026-04-03 19:14:22,356 - SovereignHub - DEBUG - GUR Node (1992-03-06, Friday) with Offset 0: 6
2026-04-03 19:14:22,356 - SovereignHub - DEBUG - GUR Node (1992-03-13, Friday) with Offset 0: 8
2026-04-03 19:14:22,356 - SovereignHub - DEBUG - GUR Node (1992-03-20, Friday) with Offset 0: 1
2026-04-03 19:14:22,356 - SovereignHub - DEBUG - GUR Node (1992-03-27, Friday) with Offset 0: 3
2026-04-03 19:14:22,357 - SovereignHub - DEBUG - GUR Node (1992-04-03, Friday) with Offset 0: 8
2026-04-03 19:14:22,357 - SovereignHub - DEBUG - GUR Node (1992-04-10, Friday) with Offset 0: 1
2026-04-03 19:14:22,357 - SovereignHub - DEBUG - GUR Node (1992-04-24, Friday) with Offset 0: 5
2026-04-03 19:14:22,358 - SovereignHub - DEBUG - GUR Node (1992-05-01, Friday) with Offset 0: 0
2026-04-03 19:14:22,358 - SovereignHub - DEBUG - GUR Node (1992-05-08, Friday) with Offset 0: 2
2026-04-03 19:14:22,358 - SovereignHub - DEBUG - GUR Node (1992-05-15, Friday) with Offset 0: 4
2026-04-03 19:14:22,358 - SovereignHub - DEBUG - GUR Node (1992-05-22, Friday) with Offset 0: 6
2026-04-03 19:14:22,359 - SovereignHub - DEBUG - GUR Node (1992-05-29, Friday) with Offset 0: 8
2026-04-03 19:14:22,359 - SovereignHub - DEBUG - GUR Node (1992-06-05, Friday) with Offset 0: 4
2026-04-03 19:14:22,359 - SovereignHub - DEBUG - GUR Node (1992-06-12, Friday) with Offset 0: 6
2026-04-03 19:14:22,359 - SovereignHub - DEBUG - GUR Node (1992-06-19, Friday) with Offset 0: 8
2026-04-03 19:14:22,360 - SovereignHub - DEBUG - GUR Node (1992-06-26, Friday) with Offset 0: 1
2026-04-03 19:14:22,360 - SovereignHub - DEBUG - GUR Node (1992-07-03, Friday) with Offset 0: 5
2026-04-03 19:14:22,360 - SovereignHub - DEBUG - GUR Node (1992-07-10, Friday) with Offset 0: 7
2026-04-03 19:14:22,361 - SovereignHub - DEBUG - GUR Node (1992-07-17, Friday) with Offset 0: 0
2026-04-03 19:14:22,361 - SovereignHub - DEBUG - GUR Node (1992-07-24, Friday) with Offset 0: 2
2026-04-03 19:14:22,361 - SovereignHub - DEBUG - GUR Node (1992-07-31, Friday) with Offset 0: 4
2026-04-03 19:14:22,362 - SovereignHub - DEBUG - GUR Node (1992-08-07, Friday) with Offset 0: 0
2026-04-03 19:14:22,362 - SovereignHub - DEBUG - GUR Node (1992-08-14, Friday) with Offset 0: 2
2026-04-03 19:14:22,363 - SovereignHub - DEBUG - GUR Node (1992-08-21, Friday) with Offset 0: 4
2026-04-03 19:14:22,363 - SovereignHub - DEBUG - GUR Node (1992-08-28, Friday) with Offset 0: 6
2026-04-03 19:14:22,364 - SovereignHub - DEBUG - GUR Node (1992-09-11, Friday) with Offset 0: 4
2026-04-03 19:14:22,364 - SovereignHub - DEBUG - GUR Node (1992-09-18, Friday) with Offset 0: 6
2026-04-03 19:14:22,365 - SovereignHub - DEBUG - GUR Node (1992-09-25, Friday) with Offset 0: 8
2026-04-03 19:14:22,365 - SovereignHub - DEBUG - GUR Node (1992-10-02, Friday) with Offset 0: 3
2026-04-03 19:14:22,366 - SovereignHub - DEBUG - GUR Node (1992-10-09, Friday) with Offset 0: 5
2026-04-03 19:14:22,366 - SovereignHub - DEBUG - GUR Node (1992-10-16, Friday) with Offset 0: 7
2026-04-03 19:14:22,366 - SovereignHub - DEBUG - GUR Node (1992-10-23, Friday) with Offset 0: 0
2026-04-03 19:14:22,367 - SovereignHub - DEBUG - GUR Node (1992-11-06, Friday) with Offset 0: 7
2026-04-03 19:14:22,367 - SovereignHub - DEBUG - GUR Node (1992-11-13, Friday) with Offset 0: 0
2026-04-03 19:14:22,368 - SovereignHub - DEBUG - GUR Node (1992-11-20, Friday) with Offset 0: 2
2026-04-03 19:14:22,368 - SovereignHub - DEBUG - GUR Node (1992-11-27, Friday) with Offset 0: 4
2026-04-03 19:14:22,369 - SovereignHub - DEBUG - GUR Node (1992-12-04, Friday) with Offset 0: 8
2026-04-03 19:14:22,370 - SovereignHub - DEBUG - GUR Node (1992-12-18, Friday) with Offset 0: 3
2026-04-03 19:14:22,371 - SovereignHub - DEBUG - GUR Node (1992-12-25, Friday) with Offset 0: 5
2026-04-03 19:14:22,371 - SovereignHub - DEBUG - GUR Node (1993-01-01, Friday) with Offset 0: 3
2026-04-03 19:14:22,371 - SovereignHub - DEBUG - GUR Node (1993-01-08, Friday) with Offset 0: 5
2026-04-03 19:14:22,372 - SovereignHub - DEBUG - GUR Node (1993-01-15, Friday) with Offset 0: 7
2026-04-03 19:14:22,372 - SovereignHub - DEBUG - GUR Node (1993-01-22, Friday) with Offset 0: 0
2026-04-03 19:14:22,372 - SovereignHub - DEBUG - GUR Node (1993-01-29, Friday) with Offset 0: 2
2026-04-03 19:14:22,372 - SovereignHub - DEBUG - GUR Node (1993-02-05, Friday) with Offset 0: 7
2026-04-03 19:14:22,373 - SovereignHub - DEBUG - GUR Node (1993-02-12, Friday) with Offset 0: 0
2026-04-03 19:14:22,373 - SovereignHub - DEBUG - GUR Node (1993-02-19, Friday) with Offset 0: 2
2026-04-03 19:14:22,373 - SovereignHub - DEBUG - GUR Node (1993-02-26, Friday) with Offset 0: 4
2026-04-03 19:14:22,374 - SovereignHub - DEBUG - GUR Node (1993-03-05, Friday) with Offset 0: 6
2026-04-03 19:14:22,374 - SovereignHub - DEBUG - GUR Node (1993-03-12, Friday) with Offset 0: 8
2026-04-03 19:14:22,374 - SovereignHub - DEBUG - GUR Node (1993-03-19, Friday) with Offset 0: 1
2026-04-03 19:14:22,374 - SovereignHub - DEBUG - GUR Node (1993-04-02, Friday) with Offset 0: 8
2026-04-03 19:14:22,375 - SovereignHub - DEBUG - GUR Node (1993-04-09, Friday) with Offset 0: 1
2026-04-03 19:14:22,375 - SovereignHub - DEBUG - GUR Node (1993-04-16, Friday) with Offset 0: 3
2026-04-03 19:14:22,375 - SovereignHub - DEBUG - GUR Node (1993-04-23, Friday) with Offset 0: 5
